StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,WASOS_1,WASOS_2,WASOS_3,WASOS_4,WASOS_5,WASOS_6,WASOS_7,WASOS_8,WASOS_9,WASOS_10
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_ekQxyHO78qjStrn,,,,,48.41520691,-123.3655014,test,,3,1,4,3,3,2,3,1,4,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_bp9kFXwhOJtGoeN,,,,,48.41520691,-123.3655014,test,,1,2,3,4,2,4,1,3,2,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_4T16uFJa2XIitgN,,,,,48.41520691,-123.3655014,test,,3,4,2,1,3,3,1,2,2,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_9TblUZtWTabxMkl,,,,,48.41520691,-123.3655014,test,,3,1,4,3,4,1,3,3,2,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_b8xg0WUYCqm3QuV,,,,,48.41520691,-123.3655014,test,,1,1,2,4,1,1,1,2,4,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_bBCn9EPooaSqXQ1,,,,,48.41520691,-123.3655014,test,,3,3,2,4,1,2,3,3,2,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_bHrKnxNkGzYGUqp,,,,,48.41520691,-123.3655014,test,,3,1,3,1,2,1,3,2,4,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_emxm7RsfJhxWwyV,,,,,48.41520691,-123.3655014,test,,4,1,4,2,4,3,1,1,2,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_d0AfufsKb4mwKqN,,,,,48.41520691,-123.3655014,test,,2,4,2,2,3,3,2,2,1,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_byoVHorv3SPatkF,,,,,48.41520691,-123.3655014,test,,3,2,1,4,1,4,4,2,2,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_1HxqjjTAK4bsDuB,,,,,48.41520691,-123.3655014,test,,2,4,1,4,4,2,3,3,1,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_bgvCTPXkshs5f4F,,,,,48.41520691,-123.3655014,test,,4,4,1,1,3,1,3,2,3,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_cFSHjzFKj4dEKON,,,,,48.41520691,-123.3655014,test,,4,2,1,3,3,4,1,1,1,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_82mm5JWyajIXsTb,,,,,48.41520691,-123.3655014,test,,1,3,4,2,1,4,2,2,3,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_0GK588PiVXWmBTv,,,,,48.41520691,-123.3655014,test,,4,2,1,2,4,4,1,4,1,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_eKEjIIkNe8NqOUZ,,,,,48.41520691,-123.3655014,test,,3,3,3,4,4,3,2,1,3,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_87ybBGdwWPhqIYZ,,,,,48.41520691,-123.3655014,test,,4,4,1,2,4,3,1,4,2,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_73teTlz3fqW6qJn,,,,,48.41520691,-123.3655014,test,,2,3,3,2,2,3,2,2,4,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_1LkxRFRoOgtYSY5,,,,,48.41520691,-123.3655014,test,,4,2,3,4,1,3,2,2,4,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_2n6RZ8qSEQNCV2l,,,,,48.41520691,-123.3655014,test,,1,4,1,3,3,3,3,4,2,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_9oCcwRgN8gowqXz,,,,,48.41520691,-123.3655014,test,,3,3,3,4,1,2,1,4,1,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_0eShgUhIYdxIXMV,,,,,48.41520691,-123.3655014,test,,2,3,1,3,2,2,2,1,1,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_8jggp359homfkAB,,,,,48.41520691,-123.3655014,test,,2,2,2,1,2,1,3,1,2,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_6Ao5cvrY3dwfbkF,,,,,48.41520691,-123.3655014,test,,1,2,1,3,3,3,1,1,4,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_dnUZ6SjqTKZWYN7,,,,,48.41520691,-123.3655014,test,,4,2,3,3,2,4,2,2,1,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_1ZTE28YXvNXVCtL,,,,,48.41520691,-123.3655014,test,,4,2,1,2,3,1,3,2,2,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_0fhD7Fecz1nlxkh,,,,,48.41520691,-123.3655014,test,,1,4,1,1,4,4,4,2,4,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_8qyiKbwrIrqPM3P,,,,,48.41520691,-123.3655014,test,,4,1,4,2,4,3,3,2,3,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_1AnyrhEl61CJ9sh,,,,,48.41520691,-123.3655014,test,,1,2,1,1,2,4,3,1,4,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_4YnDQzhSUFHDZLD,,,,,48.41520691,-123.3655014,test,,3,4,4,2,4,4,4,3,1,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_6KktipZFJNvrU0Z,,,,,48.41520691,-123.3655014,test,,3,1,1,4,1,2,4,1,1,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_0AnNq0TzQcSp3tH,,,,,48.41520691,-123.3655014,test,,1,1,3,1,4,1,4,4,2,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_eM2dm1tDeIjwOqh,,,,,48.41520691,-123.3655014,test,,1,3,2,1,4,4,1,1,1,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_bErAdLBF2mGpiLj,,,,,48.41520691,-123.3655014,test,,3,4,2,4,3,3,4,3,1,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_1FAdJoK9iuIlVLT,,,,,48.41520691,-123.3655014,test,,1,1,4,4,3,2,4,4,2,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_3DfG9gBcTXS0741,,,,,48.41520691,-123.3655014,test,,4,4,1,3,1,2,2,4,3,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_bjAZwClL9dMmAfP,,,,,48.41520691,-123.3655014,test,,2,3,3,4,2,3,2,3,4,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_efA3n2YyhPS6mXz,,,,,48.41520691,-123.3655014,test,,1,3,3,1,2,1,1,1,3,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_eKdnzsMauPz6IVT,,,,,48.41520691,-123.3655014,test,,4,2,4,4,2,2,1,3,2,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_5sDO2MatllUfp5j,,,,,48.41520691,-123.3655014,test,,4,4,1,1,1,2,4,4,4,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_8e1FYlGa0zQgzwF,,,,,48.41520691,-123.3655014,test,,2,4,2,1,1,3,1,4,4,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_5ub01Krf7ISJf3D,,,,,48.41520691,-123.3655014,test,,1,2,1,4,2,4,2,1,3,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_3UxvCNaTM52SNrT,,,,,48.41520691,-123.3655014,test,,1,4,4,3,1,1,4,2,4,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_6tKuKrqR3rE69PD,,,,,48.41520691,-123.3655014,test,,4,1,4,2,4,3,4,1,2,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_5gRoCG7yAh3cf3L,,,,,48.41520691,-123.3655014,test,,1,3,1,4,4,4,4,2,2,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_a5CWkPBHz1ux5UV,,,,,48.41520691,-123.3655014,test,,1,1,4,3,4,2,3,4,2,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_0qxlzifhRNL6aX3,,,,,48.41520691,-123.3655014,test,,2,4,1,1,4,4,1,4,3,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_bgqYgWakLxvx11b,,,,,48.41520691,-123.3655014,test,,3,1,1,4,4,2,1,4,1,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_cT6xsmKZlanQkKh,,,,,48.41520691,-123.3655014,test,,4,1,1,3,3,2,4,1,2,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_ebY8WJsvhMQRSYt,,,,,48.41520691,-123.3655014,test,,1,1,4,3,2,1,2,4,1,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_6eTHK8Xj9XbDhYN,,,,,48.41520691,-123.3655014,test,,4,3,3,1,2,4,1,1,4,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_3pxEgVZZ5Z3x7mt,,,,,48.41520691,-123.3655014,test,,3,2,2,1,4,3,4,3,2,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_9miuCOKEmT4n4DH,,,,,48.41520691,-123.3655014,test,,2,1,4,2,3,2,3,2,3,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_6nXBzTul9narsA5,,,,,48.41520691,-123.3655014,test,,2,3,2,2,1,1,2,3,4,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_elCX5wenYhtwqhv,,,,,48.41520691,-123.3655014,test,,1,3,4,3,3,3,1,4,4,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_025p5UXK8A3xPTf,,,,,48.41520691,-123.3655014,test,,4,4,2,4,3,4,2,3,2,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_3a7xa47hOVlFovb,,,,,48.41520691,-123.3655014,test,,3,1,4,2,3,2,3,1,4,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_42XQVRidXSCamc5,,,,,48.41520691,-123.3655014,test,,4,1,2,4,2,1,3,3,4,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_5cOltY6acnoPzKt,,,,,48.41520691,-123.3655014,test,,2,2,2,3,2,2,1,2,1,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_6QodiirhMXhZlGd,,,,,48.41520691,-123.3655014,test,,2,3,4,4,3,2,1,2,4,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_6uvw69EaxHw6oYZ,,,,,48.41520691,-123.3655014,test,,4,1,2,3,1,3,2,2,4,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_ac93QYyBqjIoV5r,,,,,48.41520691,-123.3655014,test,,2,1,1,4,4,4,1,3,4,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_b7Mdl50sbtYO9P7,,,,,48.41520691,-123.3655014,test,,3,3,3,1,4,4,1,3,3,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_5oRLNURRKEFzBw9,,,,,48.41520691,-123.3655014,test,,2,4,3,2,2,1,2,3,4,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_4NiHenKxU7UV59X,,,,,48.41520691,-123.3655014,test,,4,2,1,2,2,4,1,3,4,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_5zI9kSvczeeqBlr,,,,,48.41520691,-123.3655014,test,,4,1,4,1,2,4,1,3,4,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_aaEWe2Od2k01rRr,,,,,48.41520691,-123.3655014,test,,4,3,2,1,1,3,1,1,4,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_0Cx61DfYx4UUiNL,,,,,48.41520691,-123.3655014,test,,2,4,4,4,3,3,3,1,4,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_1XMKa4XuEKm7SDz,,,,,48.41520691,-123.3655014,test,,3,4,2,2,3,1,1,4,1,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_1MSa3mPyYZz0U9T,,,,,48.41520691,-123.3655014,test,,1,3,4,2,2,2,3,2,1,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_3x7hPA0MegIl68R,,,,,48.41520691,-123.3655014,test,,1,1,1,4,2,1,4,4,3,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_6Ek54fMRIvZesqp,,,,,48.41520691,-123.3655014,test,,1,3,2,4,2,1,4,2,4,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_1H55GEOqo9u4SP3,,,,,48.41520691,-123.3655014,test,,1,4,2,4,4,2,4,1,2,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_9AfxnJmccMfA4Nn,,,,,48.41520691,-123.3655014,test,,3,4,2,3,1,1,1,2,1,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_d7tMtmv5lroxKGp,,,,,48.41520691,-123.3655014,test,,3,2,4,4,4,2,4,3,4,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_8FUhbBTyTB3Lyeh,,,,,48.41520691,-123.3655014,test,,4,2,4,1,4,2,4,2,4,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_0p6xtqmRPi5IHOt,,,,,48.41520691,-123.3655014,test,,3,2,4,3,3,4,4,2,4,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_8kQr3oiZFxliUDz,,,,,48.41520691,-123.3655014,test,,1,3,3,1,3,4,3,4,2,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_5ioHI4E0S9KU2dD,,,,,48.41520691,-123.3655014,test,,4,4,2,1,4,2,4,4,3,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_a3sS5uqOWUULv7v,,,,,48.41520691,-123.3655014,test,,4,3,2,2,4,2,1,2,3,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_bseHSAwCd5sBlOJ,,,,,48.41520691,-123.3655014,test,,2,2,4,4,4,2,3,3,1,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_29NqbYM25EAsbBj,,,,,48.41520691,-123.3655014,test,,4,3,3,4,4,1,1,4,2,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_3fJKp9adX0uiwrX,,,,,48.41520691,-123.3655014,test,,2,4,4,2,3,1,4,4,2,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_bOZP7nitDOxEDe5,,,,,48.41520691,-123.3655014,test,,4,3,3,1,2,4,4,2,2,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_55S3c2qT0Es32Qd,,,,,48.41520691,-123.3655014,test,,4,3,1,1,4,1,2,1,2,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,1,1,2019-07-17 13:14,R_6sPFtRvd9i2W6EZ,,,,,48.41520691,-123.3655014,test,,2,3,1,4,3,1,3,2,1,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_38hORpY0qkpNxpX,,,,,48.41520691,-123.3655014,test,,2,1,3,2,3,1,4,4,3,4
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_5A231d4oYEoNS4d,,,,,48.41520691,-123.3655014,test,,4,3,3,1,1,2,4,1,1,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_71ilQ6zVtOgnPhz,,,,,48.41520691,-123.3655014,test,,3,2,1,4,4,3,2,2,3,3
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_dbS2c9m7Ti8zixD,,,,,48.41520691,-123.3655014,test,,1,3,1,1,4,2,3,3,3,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_6QFtPnFEba7gjBz,,,,,48.41520691,-123.3655014,test,,3,4,4,1,3,3,1,3,2,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_a8LAv1RIfKg4tet,,,,,48.41520691,-123.3655014,test,,2,4,2,1,3,4,4,4,1,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_0V9HbLUhCmiRvYp,,,,,48.41520691,-123.3655014,test,,4,1,4,4,4,2,2,1,3,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_73ezC2dbM2vM9Nz,,,,,48.41520691,-123.3655014,test,,2,1,2,1,1,3,3,4,3,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_bjDTSEoCwUHsDml,,,,,48.41520691,-123.3655014,test,,3,2,3,2,4,3,2,1,4,2
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_b8gC7Ei04R9tX7L,,,,,48.41520691,-123.3655014,test,,1,3,4,3,2,2,1,1,1,1
2019-07-17 13:14,2019-07-17 13:14,2,,100,0,1,2019-07-17 13:14,R_06fUOVvktLOxEQB,,,,,48.41520691,-123.3655014,test,,1,2,2,4,4,1,3,3,1,1
